INFO: setting server port as: 3000
INFO: Waiting for incoming connection...
[#WORKER#] 1695841800.903365 Worker Thread Alive!
R492:226719.448201,0.514920,226719.625821,226720.140747
R493:226719.486967,0.110234,226720.140846,226720.251084
R494:226719.615060,0.176344,226720.251158,226720.427508
R495:226719.719708,0.124447,226720.427592,226720.552045
R496:226720.091303,0.021504,226720.552132,226720.573637
R497:226720.178012,0.016808,226720.573668,226720.590477
R498:226720.481408,0.039134,226720.590505,226720.629643
R499:226720.668084,0.076039,226720.668126,226720.744167
R500:226720.739208,0.102267,226720.744228,226720.846502
[#WORKER#] 1695841885.986049 Still Alive!
R501:226720.841176,0.061631,226720.846634,226720.908267
R502:226721.051720,0.000586,226721.051796,226721.052385
R503:226721.181650,0.021274,226721.181766,226721.203044
R504:226721.233887,0.058716,226721.233945,226721.292666
R505:226721.431024,0.105868,226721.431098,226721.536978
R506:226721.476088,0.042974,226721.537128,226721.580106
R507:226721.517373,0.055584,226721.580271,226721.635857
R508:226721.637804,0.005178,226721.637857,226721.643038
R509:226721.708034,0.165734,226721.708137,226721.873880
R510:226721.724612,0.431577,226721.874016,226722.305600
R511:226722.076677,0.033447,226722.305717,226722.339166
R512:226722.199585,0.044511,226722.339247,226722.383760
R513:226722.232819,0.192267,226722.383809,226722.576082
R514:226722.329235,0.154265,226722.576231,226722.730501
R515:226722.520839,0.015122,226722.730563,226722.745686
R516:226722.602287,0.010913,226722.745714,226722.756628
[#WORKER#] 1695841887.989011 Still Alive!
R517:226722.695054,0.343251,226722.756654,226723.099906
R518:226722.848021,0.203324,226723.099997,226723.303326
R519:226722.867358,0.162254,226723.303394,226723.465653
R520:226722.896332,0.050366,226723.465750,226723.516117
R521:226722.958989,0.076002,226723.516162,226723.592170
R522:226723.060442,0.350796,226723.592269,226723.943067
R523:226723.288260,0.009269,226723.943135,226723.952410
R524:226723.819741,0.005453,226723.952491,226723.957945
R525:226723.823285,0.229781,226723.957976,226724.187761
R526:226724.203589,0.054325,226724.203625,226724.257952
R527:226724.210382,0.024827,226724.257994,226724.282823
R528:226724.244259,0.097496,226724.282864,226724.380366
R529:226724.495501,0.061895,226724.495660,226724.557558
R530:226724.508330,0.061607,226724.557646,226724.619255
R531:226724.596032,0.180504,226724.619294,226724.799803
R532:226724.749567,0.022594,226724.799873,226724.822468
[#WORKER#] 1695841889.989754 Still Alive!
R533:226724.887719,0.111645,226724.887774,226724.999424
R534:226725.158771,0.328478,226725.158864,226725.487349
R535:226725.171161,0.048533,226725.487492,226725.536029
R536:226725.278665,0.267154,226725.536126,226725.803283
R537:226725.352655,0.010897,226725.803379,226725.814278
R538:226725.767239,0.208429,226725.814329,226726.022762
R539:226726.152595,0.254344,226726.152648,226726.406999
R540:226726.188148,0.009393,226726.407236,226726.416632
[#WORKER#] 1695841891.990241 Still Alive!
R541:226726.628292,0.345443,226726.628377,226726.973828
R542:226726.915048,0.000474,226726.973922,226726.974397
R543:226727.033618,0.033854,226727.033701,226727.067558
R544:226727.068442,0.030366,226727.068482,226727.098848
R545:226727.233146,0.003718,226727.233220,226727.236941
R546:226727.463416,0.043156,226727.463538,226727.506697
R547:226727.676780,0.033568,226727.676877,226727.710449
R548:226728.019569,0.112472,226728.019754,226728.132230
R549:226728.153777,0.097832,226728.153834,226728.253440
R550:226728.681126,0.056717,226728.681257,226728.737981
[#WORKER#] 1695841893.994079 Still Alive!
R551:226728.850563,0.553190,226728.850735,226729.403929
R552:226728.852080,0.259588,226729.404035,226729.663628
R553:226728.927486,0.030737,226729.663706,226729.694447
R554:226728.944970,0.034398,226729.694483,226729.728885
R555:226729.214123,0.130823,226729.728916,226729.859740
R556:226729.248494,0.000698,226729.859768,226729.860466
R557:226729.328425,0.220284,226729.860487,226730.080778
R558:226729.528122,0.217458,226730.080907,226730.298369
R559:226729.530124,0.101943,226730.298501,226730.400446
R560:226729.562558,0.259533,226730.400505,226730.660040
R561:226729.589360,0.204063,226730.660124,226730.864190
[#WORKER#] 1695841895.994313 Still Alive!
R562:226729.777095,0.079346,226730.864299,226730.943653
R563:226729.830918,0.176388,226730.943843,226731.120235
R564:226729.859045,0.011981,226731.120334,226731.132316
R565:226729.901120,0.197173,226731.132354,226731.329528
R566:226730.001643,0.061850,226731.329554,226731.391406
R567:226730.133319,0.240254,226731.391497,226731.631757
R568:226730.457356,0.312609,226731.631853,226731.944464
R569:226730.538943,0.020788,226731.944555,226731.965344
R570:226730.570915,0.044654,226731.965374,226732.010029
R571:226730.618258,0.098854,226732.010070,226732.108927
R572:226731.033933,0.095579,226732.108986,226732.204566
R573:226731.110238,0.047610,226732.204609,226732.252222
R574:226731.231693,0.118447,226732.252310,226732.370763
R575:226731.347852,0.105001,226732.370876,226732.475880
R576:226731.350902,0.118316,226732.475955,226732.594272
R577:226731.512009,0.225717,226732.594333,226732.820056
[#WORKER#] 1695841897.996097 Still Alive!
R578:226731.634412,0.112492,226732.820166,226732.932661
R579:226731.680549,0.062435,226732.932740,226732.995176
R580:226731.895260,0.019438,226732.995208,226733.014647
R581:226732.154097,0.040649,226733.014672,226733.055322
R582:226732.219687,0.020090,226733.055359,226733.075450
R583:226732.389050,0.002488,226733.075477,226733.077967
R584:226732.435614,0.054071,226733.078012,226733.132084
R585:226732.460437,0.048659,226733.132124,226733.180783
R586:226732.500231,0.013888,226733.180812,226733.194704
R587:226732.751043,0.015659,226733.194742,226733.210402
R588:226732.753296,0.075620,226733.210431,226733.286054
R589:226732.981172,0.028368,226733.286156,226733.314524
R590:226733.104847,0.078033,226733.314560,226733.392593
R591:226733.147280,0.185862,226733.392625,226733.578492
R592:226733.526305,0.053987,226733.578608,226733.632596
R593:226733.571128,0.064789,226733.632627,226733.697416
R594:226733.795328,0.062258,226733.795379,226733.857640
R595:226733.811539,0.212632,226733.857732,226734.070366
R596:226734.283991,0.030982,226734.284060,226734.315045
R597:226734.454387,0.032574,226734.454427,226734.487007
R598:226734.494712,0.061298,226734.494746,226734.556047
R599:226734.593901,0.088319,226734.593934,226734.682254
R600:226734.653997,0.072329,226734.682297,226734.754628
[#WORKER#] 1695841899.997987 Still Alive!
R601:226735.001932,0.106062,226735.002134,226735.108202
R602:226735.596972,0.419835,226735.597121,226736.016965
R603:226735.769520,0.049375,226736.017169,226736.066549
R604:226736.036758,0.038927,226736.066637,226736.105565
R605:226736.157602,0.134775,226736.157653,226736.292432
R606:226736.326415,0.076295,226736.326456,226736.402809
R607:226736.659316,0.010495,226736.659506,226736.670015
R608:226736.805729,0.039120,226736.805817,226736.844940
[#WORKER#] 1695841901.998653 Still Alive!
R609:226737.308087,0.004435,226737.308159,226737.312597
R610:226737.451364,0.072924,226737.451436,226737.524362
R611:226737.709344,0.055739,226737.709417,226737.765162
R612:226738.139237,0.014948,226738.139449,226738.154405
R613:226738.394962,0.026470,226738.395191,226738.421668
R614:226738.598759,0.000791,226738.598841,226738.599636
R615:226738.750355,0.064064,226738.750393,226738.814459
[#WORKER#] 1695841904.000843 Still Alive!
R616:226739.035447,0.156504,226739.035566,226739.192077
R617:226739.158916,0.018301,226739.192210,226739.210518
R618:226739.181615,0.259710,226739.210625,226739.470342
R619:226739.430968,0.034451,226739.470437,226739.504890
R620:226739.566714,0.021513,226739.566757,226739.588271
R621:226739.614264,0.011896,226739.614311,226739.626208
R622:226739.619671,0.095684,226739.626266,226739.721955
R623:226739.836260,0.113370,226739.836315,226739.949688
R624:226739.875986,0.155242,226739.949779,226740.105022
R625:226740.344018,0.129772,226740.344096,226740.473871
R626:226740.557183,0.103745,226740.557236,226740.660985
R627:226740.618120,0.009445,226740.661072,226740.670523
R628:226740.646048,0.196213,226740.670593,226740.866809
[#WORKER#] 1695841906.001138 Still Alive!
R629:226740.901880,0.048062,226740.901938,226740.950009
R630:226740.966880,0.015291,226740.966935,226740.982227
R631:226741.303612,0.049438,226741.303695,226741.353138
R632:226741.625147,0.398746,226741.625229,226742.023980
R633:226742.075044,0.123311,226742.075097,226742.198411
R634:226742.210922,0.012126,226742.210981,226742.223112
R635:226742.606780,0.016833,226742.606842,226742.623677
R636:226742.606839,0.003217,226742.623759,226742.626977
R637:226742.668178,0.003567,226742.668234,226742.671804
R638:226742.720037,0.065175,226742.720088,226742.785265
[#WORKER#] 1695841908.003296 Still Alive!
R639:226742.893907,0.088478,226742.894017,226742.982500
R640:226743.102112,0.057047,226743.102165,226743.159218
R641:226743.153969,0.085126,226743.159285,226743.244412
R642:226743.216869,0.063146,226743.244494,226743.307641
R643:226743.230899,0.200154,226743.307695,226743.507855
R644:226743.412350,0.426487,226743.507921,226743.934412
R645:226743.478584,0.021685,226743.934495,226743.956185
R646:226743.525793,0.010661,226743.956243,226743.966905
R647:226743.548593,0.006236,226743.966928,226743.973166
R648:226743.695200,0.015349,226743.973230,226743.988583
R649:226743.709592,0.456032,226743.988630,226744.444666
R650:226743.953898,0.146586,226744.444754,226744.591343
R651:226744.003371,0.083069,226744.591399,226744.674478
R652:226744.029422,0.053027,226744.674570,226744.727599
R653:226744.298345,0.059479,226744.727705,226744.787188
R654:226744.450807,0.037468,226744.787283,226744.824753
R655:226744.819371,0.017145,226744.824814,226744.841960
R656:226744.825441,0.043011,226744.842036,226744.885050
[#WORKER#] 1695841910.003957 Still Alive!
R657:226745.054707,0.175802,226745.054784,226745.230592
R658:226745.273433,0.050076,226745.273508,226745.323586
R659:226745.557279,0.015709,226745.557416,226745.573131
R660:226745.753948,0.279628,226745.754028,226746.033666
R661:226745.833699,0.070850,226746.033888,226746.104741
R662:226745.903151,0.259452,226746.104849,226746.364304
R663:226745.910041,0.013087,226746.364354,226746.377445
R664:226746.049993,0.041121,226746.377511,226746.418633
R665:226746.061696,0.039170,226746.418695,226746.457867
R666:226746.081592,0.029662,226746.457928,226746.487590
R667:226746.100404,0.237566,226746.487619,226746.725186
R668:226746.465851,0.066873,226746.725268,226746.792143
R669:226746.649813,0.081791,226746.792230,226746.874023
[#WORKER#] 1695841912.004087 Still Alive!
R670:226746.723082,0.049575,226746.874120,226746.923697
R671:226746.991496,0.079266,226746.991624,226747.070898
R672:226747.201489,0.059217,226747.201547,226747.260767
R673:226747.426370,0.081689,226747.426446,226747.508138
R674:226747.504797,0.006985,226747.508204,226747.515190
R675:226747.811151,0.024933,226747.811222,226747.836158
R676:226748.013900,0.004488,226748.013966,226748.018457
R677:226748.015030,0.004763,226748.018526,226748.023290
R678:226748.232270,0.035151,226748.232365,226748.267519
R679:226748.812515,0.003751,226748.812631,226748.816387
R680:226748.843504,0.033043,226748.843538,226748.876583
[#WORKER#] 1695841914.004494 Still Alive!
R681:226749.010866,0.134628,226749.010926,226749.145487
R682:226749.085574,0.028670,226749.145573,226749.174248
R683:226749.214368,0.023102,226749.214433,226749.237538
R684:226749.387932,0.000221,226749.388019,226749.388244
R685:226749.610598,0.077009,226749.610704,226749.687717
R686:226749.851990,0.065609,226749.852079,226749.917691
R687:226749.935287,0.014335,226749.935322,226749.949661
R688:226749.950035,0.061501,226749.950070,226750.011573
R689:226750.388643,0.146449,226750.388726,226750.535180
R690:226750.584881,0.050305,226750.584916,226750.635226
R691:226750.709630,0.076197,226750.709663,226750.785861
[#WORKER#] 1695841916.006499 Still Alive!
R692:226751.468820,0.126506,226751.468967,226751.595480
R693:226751.565318,0.052495,226751.595566,226751.648065
R694:226751.709892,0.138207,226751.709981,226751.848194
R695:226751.712331,0.104319,226751.848277,226751.952599
R696:226751.810587,0.164066,226751.952683,226752.116756
R697:226751.815786,0.084021,226752.116850,226752.200873
R698:226751.897537,0.003491,226752.200940,226752.204432
R699:226751.907076,0.157172,226752.204469,226752.361642
R700:226752.155468,0.077562,226752.361729,226752.439297
R701:226752.161702,0.056144,226752.439381,226752.495527
R702:226752.228310,0.053398,226752.495612,226752.549013
R703:226752.231845,0.297022,226752.549106,226752.846130
R704:226752.369931,0.029425,226752.846233,226752.875660
[#WORKER#] 1695841918.006677 Still Alive!
R705:226752.714044,0.051070,226752.875750,226752.926822
R706:226752.924807,0.122757,226752.926882,226753.049644
R707:226753.099949,0.009368,226753.099994,226753.109365
R708:226753.550967,0.071937,226753.551045,226753.622986
R709:226753.643193,0.057790,226753.643243,226753.701037
R710:226753.758068,0.286613,226753.758130,226754.044748
R711:226753.808715,0.034560,226754.044888,226754.079450
R712:226753.823832,0.064257,226754.079487,226754.143747
R713:226754.054401,0.163291,226754.143833,226754.307128
R714:226754.382844,0.100853,226754.382894,226754.483750
R715:226754.501231,0.078721,226754.501264,226754.579989
R716:226754.652740,0.260767,226754.652799,226754.913569
[#WORKER#] 1695841920.007251 Still Alive!
R717:226754.684826,0.021758,226754.913667,226754.935427
R718:226755.296485,0.077145,226755.296624,226755.373774
R719:226755.365873,0.023968,226755.373846,226755.397815
R720:226755.391861,0.197875,226755.397859,226755.595745
R721:226755.654139,0.058481,226755.654292,226755.712780
R722:226755.812596,0.079015,226755.812733,226755.891755
R723:226755.952924,0.504023,226755.953058,226756.457087
R724:226756.079675,0.003053,226756.457289,226756.460342
R725:226756.089924,0.038720,226756.460393,226756.499115
R726:226756.184393,0.073199,226756.499165,226756.572368
R727:226756.787416,0.128149,226756.787557,226756.915714
[#WORKER#] 1695841922.009022 Still Alive!
R728:226756.945894,0.064215,226756.945970,226757.010188
R729:226757.775612,0.069611,226757.775725,226757.845340
R730:226757.900468,0.013235,226757.900513,226757.913751
R731:226757.919766,0.033396,226757.919802,226757.953199
R732:226757.927709,0.002108,226757.953250,226757.955359
R733:226757.936322,0.049477,226757.955385,226758.004863
R734:226758.045215,0.097737,226758.045290,226758.143032
R735:226758.181588,0.043246,226758.181667,226758.224917
R736:226758.335827,0.024393,226758.335872,226758.360270
R737:226758.446645,0.005574,226758.446753,226758.452329
R738:226758.710022,0.039467,226758.710154,226758.749626
[#WORKER#] 1695841924.009514 Still Alive!
R739:226758.949884,0.172508,226758.949956,226759.122470
R740:226758.958094,0.065430,226759.122559,226759.187991
R741:226759.031508,0.039945,226759.188048,226759.227994
R742:226759.057237,0.141117,226759.228043,226759.369161
R743:226760.254654,0.487325,226760.254766,226760.742097
R744:226760.263617,0.086442,226760.742225,226760.828668
R745:226760.307195,0.041411,226760.828707,226760.870118
[#WORKER#] 1695841926.010260 Still Alive!
R746:226760.420701,0.077696,226760.870145,226760.947842
R747:226760.622893,0.139810,226760.947865,226761.087682
R748:226760.785507,0.010808,226761.087777,226761.098589
R749:226760.922765,0.012736,226761.098649,226761.111389
R750:226760.948557,0.137293,226761.111429,226761.248722
R751:226761.164445,0.023776,226761.248757,226761.272533
R752:226761.270505,0.030728,226761.272559,226761.303287
R753:226761.820509,0.129379,226761.820630,226761.950018
R754:226761.872121,0.037624,226761.950122,226761.987748
R755:226762.021078,0.293391,226762.021146,226762.314545
R756:226762.153375,0.117280,226762.314718,226762.432008
R757:226762.416588,0.157501,226762.432092,226762.589595
R758:226762.470478,0.039721,226762.590180,226762.629905
R759:226762.569133,0.112895,226762.629949,226762.742845
R760:226762.825616,0.032736,226762.825649,226762.858389
[#WORKER#] 1695841928.014696 Still Alive!
R761:226763.220661,0.093951,226763.220734,226763.314689
R762:226763.223361,0.101801,226763.314777,226763.416580
R763:226763.508619,0.047874,226763.508691,226763.556569
R764:226763.583614,0.070388,226763.583664,226763.654054
R765:226763.808930,0.062975,226763.809052,226763.872033
R766:226763.924552,0.352992,226763.924606,226764.277603
R767:226763.972976,0.024216,226764.277694,226764.301911
R768:226764.162401,0.289492,226764.301957,226764.591456
R769:226764.207222,0.174809,226764.591681,226764.766498
R770:226764.678595,0.067031,226764.766633,226764.833665
R771:226764.728486,0.005341,226764.833706,226764.839048
[#WORKER#] 1695841930.016995 Still Alive!
R772:226764.975464,0.005006,226764.975545,226764.980557
R773:226765.008399,0.098242,226765.008452,226765.106700
R774:226765.319277,0.099520,226765.319414,226765.418943
R775:226765.398170,0.033287,226765.419040,226765.452329
R776:226765.458190,0.038261,226765.458232,226765.496496
R777:226765.858777,0.130528,226765.858929,226765.989464
R778:226766.230424,0.029361,226766.230535,226766.259901
R779:226766.753533,0.119647,226766.753647,226766.873303
[#WORKER#] 1695841932.017408 Still Alive!
R780:226766.772921,0.093996,226766.873508,226766.967508
R781:226767.010661,0.001181,226767.010732,226767.011917
R782:226767.040780,0.185722,226767.040840,226767.226565
R783:226767.185440,0.168899,226767.226631,226767.395536
R784:226767.228365,0.018350,226767.395670,226767.414021
R785:226767.487394,0.004798,226767.487445,226767.492246
R786:226767.658289,0.053425,226767.658349,226767.711777
R787:226767.836270,0.180211,226767.836345,226768.016560
R788:226767.853706,0.287995,226768.016622,226768.304619
R789:226767.957344,0.182853,226768.304692,226768.487550
R790:226768.060354,0.143915,226768.487620,226768.631536
R791:226768.202742,0.066115,226768.631581,226768.697697
R792:226768.224619,0.001492,226768.697728,226768.699221
R793:226768.238733,0.003812,226768.699249,226768.703062
R794:226768.278646,0.038858,226768.703088,226768.741947
R795:226768.330970,0.002944,226768.741977,226768.744922
[#WORKER#] 1695841934.018125 Still Alive!
R796:226768.552432,0.230421,226768.744951,226768.975373
R797:226768.998895,0.071618,226768.998947,226769.070566
R798:226769.005865,0.031138,226769.070603,226769.101742
R799:226769.233080,0.076067,226769.233202,226769.309275
R800:226769.299112,0.343791,226769.309386,226769.653179
R801:226769.394413,0.009576,226769.653257,226769.662838
R802:226769.538863,0.113430,226769.662916,226769.776347
R803:226769.619083,0.186099,226769.776382,226769.962482
R804:226770.053921,0.048941,226770.053962,226770.102909
R805:226770.216212,0.021869,226770.216254,226770.238126
R806:226770.408227,0.164156,226770.408307,226770.572470
R807:226770.435364,0.026224,226770.572567,226770.598793
R808:226770.625379,0.223320,226770.625417,226770.848742
R809:226770.912283,0.009472,226770.912319,226770.921793
[#WORKER#] 1695841936.018266 Still Alive!
R810:226770.964371,0.000324,226770.964404,226770.964729
R811:226771.004705,0.015798,226771.004753,226771.020552
R812:226771.025921,0.017451,226771.025971,226771.043424
R813:226771.415548,0.104256,226771.415702,226771.519967
R814:226771.594256,0.414785,226771.594326,226772.009118
R815:226771.687324,0.198717,226772.009296,226772.208020
R816:226771.720441,0.142541,226772.208154,226772.350698
R817:226772.226820,0.040621,226772.350814,226772.391436
[#WORKER#] 1695841938.018418 Still Alive!
R818:226772.740924,0.212525,226772.740983,226772.953511
R819:226772.837049,0.006204,226772.953591,226772.959796
R820:226772.869853,0.198157,226772.959846,226773.158014
R821:226772.921833,0.054041,226773.158085,226773.212128
R822:226772.971316,0.276072,226773.212214,226773.488291
R823:226773.155376,0.067256,226773.488383,226773.555642
R824:226773.329613,0.247992,226773.555730,226773.803729
R825:226773.624590,0.004538,226773.803819,226773.808358
R826:226773.769229,0.120179,226773.808772,226773.928956
R827:226774.189193,0.173090,226774.189248,226774.362345
R828:226774.224487,0.188403,226774.362451,226774.550859
R829:226774.551579,0.033853,226774.551635,226774.585493
R830:226774.657566,0.105103,226774.657611,226774.762717
[#WORKER#] 1695841940.019217 Still Alive!
R831:226774.955167,0.153384,226774.955244,226775.108634
R832:226774.982334,0.011018,226775.108735,226775.119754
R833:226775.070306,0.188357,226775.119787,226775.308148
R834:226775.091287,0.035160,226775.308367,226775.343529
R835:226775.790518,0.029107,226775.790605,226775.819717
R836:226776.188548,0.017995,226776.188668,226776.206669
R837:226776.217439,0.175479,226776.217473,226776.392959
R838:226776.402270,0.038301,226776.402315,226776.440618
R839:226776.420156,0.267386,226776.440670,226776.708061
[#WORKER#] 1695841942.020118 Still Alive!
R840:226776.483662,0.226933,226776.708243,226776.935178
R841:226776.528219,0.016714,226776.935239,226776.951954
R842:226777.145660,0.018138,226777.145739,226777.163885
R843:226777.296842,0.060778,226777.297016,226777.357798
R844:226777.924227,0.059262,226777.924317,226777.983584
R845:226777.926645,0.187165,226777.983710,226778.170877
R846:226778.152909,0.223233,226778.170947,226778.394183
R847:226778.170069,0.070837,226778.394254,226778.465094
R848:226778.336031,0.138051,226778.465165,226778.603221
[#WORKER#] 1695841944.020246 Still Alive!
R849:226779.307261,0.401626,226779.307344,226779.708976
R850:226779.380591,0.030600,226779.709050,226779.739653
R851:226779.388342,0.022763,226779.739723,226779.763223
R852:226779.432946,0.234903,226779.763300,226779.998210
R853:226779.526192,0.075450,226779.998335,226780.073787
R854:226779.531415,0.042662,226780.073850,226780.116513
R855:226779.573465,0.061096,226780.116558,226780.177655
R856:226779.676496,0.057296,226780.177681,226780.234981
R857:226779.723146,0.183176,226780.235119,226780.418300
R858:226779.880603,0.088647,226780.418488,226780.507138
R859:226780.034223,0.095694,226780.507218,226780.602917
R860:226780.092602,0.003867,226780.603007,226780.606875
R861:226780.098568,0.014221,226780.606905,226780.621127
R862:226780.201924,0.009705,226780.621156,226780.630861
R863:226780.646733,0.262701,226780.646769,226780.909474
[#WORKER#] 1695841946.021746 Still Alive!
R864:226780.817115,0.543082,226780.909641,226781.452735
R865:226781.123760,0.217183,226781.452968,226781.670156
R866:226781.524639,0.015572,226781.670269,226781.685842
R867:226781.574724,0.116330,226781.685882,226781.802216
R868:226781.590423,0.012811,226781.802287,226781.815099
R869:226781.598775,0.031672,226781.815127,226781.846801
R870:226781.639637,0.113341,226781.846865,226781.960213
R871:226781.744727,0.124283,226781.960413,226782.084704
R872:226781.962171,0.041511,226782.084888,226782.126401
R873:226781.982414,0.125965,226782.126441,226782.252409
R874:226782.116021,0.187478,226782.252491,226782.439976
R875:226782.553788,0.328707,226782.553913,226782.882630
[#WORKER#] 1695841948.022620 Still Alive!
R876:226782.621195,0.158108,226782.882726,226783.040837
R877:226782.981058,0.168846,226783.040932,226783.209781
R878:226782.997799,0.132918,226783.209887,226783.342812
R879:226783.360853,0.130113,226783.360908,226783.491024
R880:226783.587306,0.105724,226783.587353,226783.693083
R881:226783.806170,0.462176,226783.806243,226784.268423
R882:226783.964836,0.121543,226784.268505,226784.390052
R883:226784.230589,0.186773,226784.390143,226784.576922
R884:226784.419419,0.225389,226784.577135,226784.802526
R885:226784.708702,0.034417,226784.802619,226784.837037
[#WORKER#] 1695841950.023655 Still Alive!
R886:226784.729491,0.186842,226784.837112,226785.023963
R887:226784.871411,0.116249,226785.024101,226785.140359
R888:226784.871895,0.080727,226785.140457,226785.221187
R889:226784.906100,0.011990,226785.221272,226785.233262
R890:226784.992289,0.133076,226785.233291,226785.366372
R891:226785.077655,0.033558,226785.366461,226785.400021
R892:226785.090842,0.018732,226785.400066,226785.418800
R893:226785.216733,0.053906,226785.418888,226785.472799
R894:226785.234402,0.185265,226785.472871,226785.658143
R895:226785.628835,0.101350,226785.658609,226785.759964
R896:226785.654970,0.142001,226785.760125,226785.902129
R897:226785.769122,0.034610,226785.902219,226785.936829
R898:226785.933621,0.036374,226785.936876,226785.973252
R899:226786.036932,0.033598,226786.036978,226786.070579
R900:226786.061741,0.029447,226786.070676,226786.100125
R901:226786.098945,0.148287,226786.100188,226786.248482
R902:226786.242306,0.086554,226786.248614,226786.335174
R903:226786.260043,0.033698,226786.335267,226786.368966
R904:226786.362865,0.199400,226786.368997,226786.568401
R905:226786.386701,0.076279,226786.568439,226786.644720
R906:226786.471606,0.064376,226786.644787,226786.709164
R907:226786.624189,0.013874,226786.709203,226786.723078
[#WORKER#] 1695841952.026186 Still Alive!
R908:226786.908877,0.251321,226786.908944,226787.160269
R909:226787.081820,0.080214,226787.160369,226787.240588
R910:226787.213623,0.117354,226787.240690,226787.358047
R911:226787.453087,0.029832,226787.453154,226787.482992
R912:226787.487984,0.169231,226787.488034,226787.657269
R913:226787.587396,0.241605,226787.657356,226787.898965
R914:226787.720738,0.116660,226787.899076,226788.015738
R915:226787.742259,0.038680,226788.015866,226788.054547
R916:226787.778683,0.148124,226788.054603,226788.202729
R917:226788.258108,0.004538,226788.258170,226788.262710
R918:226788.274609,0.080765,226788.274674,226788.355444
R919:226788.346968,0.066343,226788.355501,226788.421846
R920:226788.413924,0.130748,226788.421913,226788.552666
R921:226788.504180,0.001768,226788.552735,226788.554504
R922:226788.507343,0.181567,226788.554548,226788.736119
R923:226788.545455,0.189507,226788.736207,226788.925716
[#WORKER#] 1695841954.027578 Still Alive!
R924:226788.571995,0.118192,226788.925782,226789.043978
R925:226788.807319,0.073072,226789.044060,226789.117134
R926:226788.892895,0.089163,226789.117233,226789.206399
R927:226788.973735,0.179013,226789.206483,226789.385499
R928:226789.223417,0.039581,226789.385592,226789.425176
R929:226789.310266,0.074813,226789.425239,226789.500059
R930:226789.537285,0.281139,226789.537331,226789.818471
R931:226789.539907,0.319653,226789.818519,226790.138177
R932:226789.853382,0.283550,226790.138314,226790.421879
R933:226790.061277,0.006650,226790.422097,226790.428750
R934:226790.061953,0.040631,226790.428801,226790.469434
R935:226790.176015,0.244594,226790.469508,226790.714106
R936:226790.308915,0.083891,226790.714208,226790.798102
R937:226790.319901,0.031140,226790.798190,226790.829332
R938:226790.765267,0.008114,226790.829414,226790.837530
R939:226790.851878,0.017597,226790.851912,226790.869509
[#WORKER#] 1695841956.028653 Still Alive!
R940:226790.872697,0.073105,226790.872737,226790.945843
R941:226791.118658,0.016876,226791.118759,226791.135641
R942:226791.308581,0.060910,226791.308663,226791.369578
R943:226791.327799,0.072263,226791.369664,226791.441929
R944:226792.069967,0.131728,226792.070154,226792.201887
R945:226792.324768,0.160184,226792.324833,226792.485022
R946:226792.331845,0.219642,226792.485091,226792.704738
R947:226792.517668,0.048538,226792.704843,226792.753382
R948:226792.753879,0.143141,226792.753915,226792.897063
[#WORKER#] 1695841958.029901 Still Alive!
R949:226793.049375,0.039381,226793.049432,226793.088819
R950:226793.148751,0.628818,226793.148801,226793.777626
R951:226793.165416,0.017235,226793.777774,226793.795010
R952:226793.210952,0.018603,226793.795066,226793.813669
R953:226793.350133,0.354210,226793.813700,226794.167918
R954:226793.442693,0.078343,226794.168082,226794.246430
R955:226793.490155,0.001911,226794.246480,226794.248392
R956:226793.513848,0.167232,226794.248414,226794.415651
R957:226793.524499,0.018677,226794.415826,226794.434505
R958:226793.556430,0.017742,226794.434542,226794.452284
R959:226793.608525,0.005275,226794.452311,226794.457587
R960:226793.801025,0.129524,226794.457628,226794.587153
R961:226794.176243,0.083639,226794.587181,226794.670824
R962:226794.492321,0.093503,226794.670943,226794.764449
R963:226794.651443,0.058893,226794.764563,226794.823457
[#WORKER#] 1695841960.034591 Still Alive!
R964:226795.155127,0.051107,226795.155260,226795.206373
R965:226795.231853,0.062246,226795.231907,226795.294157
R966:226795.477317,0.000952,226795.477426,226795.478385
R967:226795.562098,0.333116,226795.562198,226795.895321
R968:226795.724296,0.004876,226795.895469,226795.900346
R969:226795.757325,0.055670,226795.900389,226795.956066
R970:226796.213730,0.007010,226796.213836,226796.220847
R971:226796.362763,0.105703,226796.362818,226796.468525
R972:226796.461207,0.096774,226796.468640,226796.565418
R973:226796.814486,0.016045,226796.814559,226796.830607
[#WORKER#] 1695841962.037447 Still Alive!
R974:226797.103094,0.070882,226797.103175,226797.174063
R975:226797.357562,0.113116,226797.357623,226797.470746
R976:226797.394743,0.005074,226797.470842,226797.475917
R977:226797.439189,0.188989,226797.475947,226797.664939
R978:226797.485849,0.021733,226797.665009,226797.686745
R979:226797.664197,0.002568,226797.686791,226797.689360
R980:226797.722284,0.006677,226797.722336,226797.729082
R981:226797.873189,0.507901,226797.873266,226798.381173
R982:226797.985067,0.011701,226798.381293,226798.392996
R983:226797.997929,0.029206,226798.393034,226798.422242
R984:226798.526489,0.223790,226798.526671,226798.750466
R985:226798.555255,0.138138,226798.750602,226798.888747
R986:226798.745375,0.013469,226798.888864,226798.902335
[#WORKER#] 1695841964.039420 Still Alive!
R987:226799.286338,0.183821,226799.286478,226799.470308
R988:226799.371935,0.025381,226799.470476,226799.495858
R989:226799.600519,0.075227,226799.600653,226799.675888
R990:226800.354426,0.020918,226800.354602,226800.375525
